title,subtitle,artist,img_link,year,img_name
Roman Athletes,Oil on canvas,"Falcone, Aniello",https://content3.cdnprado.net/imagenes/Documentos/imgsem/14/149e/149e8946-1390-44bf-9936-5b705fb3a180/7405b062-cd27-4e89-b3ec-840f014c4b23_268.jpg,1640,7405b062-cd27-4e89-b3ec-840f014c4b23_268.jpg
Roman Soldiers in the Circus,Oil on canvas,"Falcone, Aniello",https://content3.cdnprado.net/imagenes/Documentos/imgsem/fe/fe2e/fe2e8798-dcb1-4309-bbab-ec96cdd0623b/11393065-5194-44f3-9b7d-0fcb03599cd7_268.jpg,1640,11393065-5194-44f3-9b7d-0fcb03599cd7_268.jpg
Saint Peter weeping,Oil on copperplate,Domenichino (Domenico Zampieri) (?),https://content3.cdnprado.net/imagenes/Documentos/imgsem/f6/f690/f6906a18-6e72-4dc5-ad5b-c413462ed5d3/5cc9ff45-45da-461b-aae1-60cc30dd76d3_268.jpg,1640,5cc9ff45-45da-461b-aae1-60cc30dd76d3_268.jpg
Cleopatra,Oil on canvas,"Reni, Guido",https://content2.cdnprado.net/imagenes/Documentos/imgsem/75/7531/7531f3b5-193f-4fe1-8b55-508e507c0fa9/d11712b7-355c-4739-9844-a07dbdee8d07_268.jpg,1640,d11712b7-355c-4739-9844-a07dbdee8d07_268.jpg
Still Life with Fruit,Oil on canvas,"Cerquozzi, Michelangelo",https://content3.cdnprado.net/imagenes/Documentos/imgsem/e9/e9e6/e9e6a330-6bed-472d-9909-b4c3b9b7b2ac/9055001f-483e-4fdc-a63d-1ab470d635cf_268.jpg,1640,9055001f-483e-4fdc-a63d-1ab470d635cf_268.jpg
Saint Anthony of Padua with the Infant Christ,Oil on canvas,"Zurbarán, Francisco de",https://content.cdnprado.net/imagenes/Documentos/imgsem/15/1577/1577b83d-5aa9-4fd4-80da-c3fd1f6d03e0/32a6961c-5867-4e85-b7b4-1733603b83d7_268.jpg,1650,32a6961c-5867-4e85-b7b4-1733603b83d7_268.jpg
Saint Francis Xavier in a Garland,Oil on canvas,"Seghers, Daniel",https://content3.cdnprado.net/imagenes/Documentos/imgsem/27/27cf/27cf0fcd-159a-465c-9968-a2e8b52fc617/b17835c8-12a1-411d-b20b-6b1eb56513de_268.jpg,1651,b17835c8-12a1-411d-b20b-6b1eb56513de_268.jpg
Garland,Oil on canvas,"Seghers, Daniel",https://content3.cdnprado.net/imagenes/Documentos/imgsem/97/9791/9791f04d-7cb2-4ac1-8fee-eaef0b4582a4/467494aa-4ace-4f5c-ab7f-e4c7a2407185_268.jpg,1651,467494aa-4ace-4f5c-ab7f-e4c7a2407185_268.jpg
The Triumph of Bacchus,Oil on canvas,"Finoglia, Paolo Domenico",https://content3.cdnprado.net/imagenes/Documentos/imgsem/02/026c/026cc3f1-964e-4dd8-8b0d-ddb6654025bc/6d81a95a-bc16-4e83-a027-435ddfa9f4f3_268.jpg,1635,6d81a95a-bc16-4e83-a027-435ddfa9f4f3_268.jpg
The Crucifixion,Oil on canvas,"Cano, Alonso",https://content3.cdnprado.net/imagenes/Documentos/imgsem/92/9275/9275958e-b52f-4ec9-b394-a463cf44b197/2024d912-aee6-43bb-bfbe-e9108d2c23a5_268.jpg,1665,2024d912-aee6-43bb-bfbe-e9108d2c23a5_268.jpg
Jacob's Journey,Oil on canvas,"Lione, Andrea Di",https://content.cdnprado.net/imagenes/Documentos/imgsem/1a/1ae2/1ae2d580-6368-43d6-824d-4486b094a2de/5f62db24-340c-4156-adc7-062c1b7b0736_268.jpg,1665,5f62db24-340c-4156-adc7-062c1b7b0736_268.jpg
Saint Sebastian,Oil on canvas,"Ribera, Jusepe de, lo Spagnoletto",https://content3.cdnprado.net/imagenes/Documentos/imgsem/27/27da/27da29bb-e8b4-4bab-8088-4bc589546326/be06e1e7-6939-4a38-bd23-bb97162d5ff9_268.jpg,1636,be06e1e7-6939-4a38-bd23-bb97162d5ff9_268.jpg
Figure of a Woman,Oil on canvas,"Ribera, Jusepe de, lo Spagnoletto",https://content3.cdnprado.net/imagenes/Documentos/imgsem/5d/5dc9/5dc96670-1ff0-4135-9b9a-3788ac504308/6f63c412-b50c-4853-88ca-95a28f6013fb_268.jpg,1636,6f63c412-b50c-4853-88ca-95a28f6013fb_268.jpg
Detail of the Head of Bacchus,Oil on canvas,"Ribera, Jusepe de, lo Spagnoletto",https://content3.cdnprado.net/imagenes/Documentos/imgsem/e1/e1fa/e1faebfb-2e09-426f-8532-ef69daa93e32/94cfc0f6-3764-4fb2-af74-a28784d66bdb_268.jpg,1636,94cfc0f6-3764-4fb2-af74-a28784d66bdb_268.jpg
Women Gladiators,Oil on canvas,"Ribera, Jusepe de, lo Spagnoletto",https://content.cdnprado.net/imagenes/Documentos/imgsem/ee/ee07/ee076233-5858-4a35-a5c0-9ce631cd5382/4a6b41c0-3a84-4a31-9883-918c59c70fd5_268.jpg,1636,4a6b41c0-3a84-4a31-9883-918c59c70fd5_268.jpg
Judith offering the Head of Holofernes,Oil on panel,"Bray, Salomon de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/aa/aa20/aa20751e-de84-47f7-bcd6-dbe0fb8fa768/8347a539-fd1b-45d8-b4ae-a6a43302d0a3_268.jpg,1636,8347a539-fd1b-45d8-b4ae-a6a43302d0a3_268.jpg
The Immaculate Conception,Oil on canvas,"Pereda y Salgado, Antonio de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/89/8997/8997eaa3-823c-4291-99aa-15657e9f164f/4885ed0d-8708-493e-a63a-656987152d1a_268.jpg,1636,4885ed0d-8708-493e-a63a-656987152d1a_268.jpg
Saint Augustine meditating on the Trinity,Oil on canvas,Guercino (Giovanni Francesco Barbieri),https://content3.cdnprado.net/imagenes/Documentos/imgsem/0f/0f3a/0f3ae0f5-c8d6-4b9d-92f1-f94d04fa47e3/f58fe113-c0d3-4036-a25f-57f25b4744f2_268.jpg,1636,f58fe113-c0d3-4036-a25f-57f25b4744f2_268.jpg
The Rape of Hippodamia,Oil on canvas,"Rubens, Peter Paul (And Workshop)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/3e/3e22/3e22bd58-ab28-4601-9a60-aadba2276e86/4088140d-2c7c-48d3-b81b-f81d4be50ddc_268.jpg,1637,4088140d-2c7c-48d3-b81b-f81d4be50ddc_268.jpg
The Rape of Proserpine,Oil on canvas,"Rubens, Peter Paul -Painter- (And Workshop)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/39/39af/39af660c-ad0d-4da6-acbc-5e2a1741fb8d/082c3325-5e30-4628-8d82-504d2cceab01_268.jpg,1637,082c3325-5e30-4628-8d82-504d2cceab01_268.jpg
Apollo and the Serpent Python,Oil on panel,"Rubens, Peter Paul",https://content2.cdnprado.net/imagenes/Documentos/imgsem/c6/c6cc/c6cc2852-72c4-435c-be4c-17fae314fa38/688014b7-1a3b-438b-b7f8-eb75994090bf_268.jpg,1637,688014b7-1a3b-438b-b7f8-eb75994090bf_268.jpg
Deucalion and Pyrrha,Oil on panel,"Rubens, Peter Paul",https://content3.cdnprado.net/imagenes/Documentos/imgsem/08/0851/0851e122-93c1-44b4-9e94-23fd1c4edae9/40c442c2-cbbb-4cc0-9542-883ec2eafb32_268.jpg,1637,40c442c2-cbbb-4cc0-9542-883ec2eafb32_268.jpg
Prometheus,Oil on panel,"Rubens, Peter Paul",https://content3.cdnprado.net/imagenes/Documentos/imgsem/f7/f772/f7729f74-149c-405e-a241-7218d76138fc/658891da-618a-4132-a0b9-1d2b85fe41f5_268.jpg,1637,658891da-618a-4132-a0b9-1d2b85fe41f5_268.jpg
Hercules and Cerberus,Oil on panel,"Rubens, Peter Paul",https://content3.cdnprado.net/imagenes/Documentos/imgsem/c0/c07d/c07de2de-666d-4a14-b8cd-56b353d24f06/0d911b0b-ac54-49bf-8f1d-c2d54798a6c1_268.jpg,1637,0d911b0b-ac54-49bf-8f1d-c2d54798a6c1_268.jpg
Vertumnus and Pomona,Oil on panel,"Rubens, Peter Paul",https://content3.cdnprado.net/imagenes/Documentos/imgsem/9e/9e3c/9e3cf680-d750-4fc0-b0ad-c1be197089ea/9159e772-4d18-4770-98bc-7aa36c6ac62e_268.jpg,1637,9159e772-4d18-4770-98bc-7aa36c6ac62e_268.jpg
Setting out with the Herd,Oil on canvas,"Claude (Lorrain, Byname Of Claude Gellée)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/e3/e331/e3318c41-ad95-4f7e-bac5-c61c178fc039/ffecc9b1-0248-4990-90c4-ee35f559db32_268.jpg,1637,ffecc9b1-0248-4990-90c4-ee35f559db32_268.jpg
The Rape of Europe,Oil on panel,"Rubens, Peter Paul",https://content3.cdnprado.net/imagenes/Documentos/imgsem/00/00fe/00fe2ae4-c8c9-41d8-b27f-c79eba992e20/0be73116-4ec2-4184-b033-cbf16d316234_268.jpg,1637,0be73116-4ec2-4184-b033-cbf16d316234_268.jpg
Cephalus and Procris,Oil on panel,"Rubens, Peter Paul",https://content3.cdnprado.net/imagenes/Documentos/imgsem/37/3708/3708ae88-0034-4cb9-8789-ae03e6dcb168/d61ff863-ea1a-4f40-9e86-d69657a2c113_268.jpg,1637,d61ff863-ea1a-4f40-9e86-d69657a2c113_268.jpg
The Persecution of the Harpies,Oil on panel,"Rubens, Peter Paul",https://content.cdnprado.net/imagenes/Documentos/imgsem/ac/aceb/aceb2daf-7be9-42b2-b2c6-d89f60aea2ad/a85245a5-72bd-4b35-8cc3-0484e876775d_268.jpg,1637,a85245a5-72bd-4b35-8cc3-0484e876775d_268.jpg
The Death of Hyacinth,Oil on panel,"Rubens, Peter Paul",https://content3.cdnprado.net/imagenes/Documentos/imgsem/d3/d312/d3120330-661f-4ac4-af00-0edaade10580/0b062041-a5c7-4020-9875-311781658d32_268.jpg,1637,0b062041-a5c7-4020-9875-311781658d32_268.jpg
Diana and her Nymphs hunting,Oil on oak panel,"Rubens, Peter Paul",https://content3.cdnprado.net/imagenes/Documentos/imgsem/5a/5ab6/5ab6b910-4028-4939-9584-2ef1ab5ee7ee/06c7cc2f-850a-4f01-9381-bb9a90f5b37d_268.jpg,1637,06c7cc2f-850a-4f01-9381-bb9a90f5b37d_268.jpg
Vision of Saint Francis of Assisi,Oil on canvas,"Ribera, Jusepe de, lo Spagnoletto",https://content3.cdnprado.net/imagenes/Documentos/imgsem/cd/cd3d/cd3de2a0-0ffd-4cdf-b7d2-ec73eb41de05/62d1e393-0a81-4099-94c4-541c35b541cb_268.jpg,1638,62d1e393-0a81-4099-94c4-541c35b541cb_268.jpg
The Fall of Phaethon,Oil on canvas,"Eyck, Jan Carel Van",https://content3.cdnprado.net/imagenes/Documentos/imgsem/e4/e44b/e44b644a-bd3c-4757-9b61-f65268c8ae2b/bb1d906f-1847-4802-9a9f-1e3ae9c7d878_268.jpg,1638,bb1d906f-1847-4802-9a9f-1e3ae9c7d878_268.jpg
The Apotheosis of Hercules,Oil on canvas,"Borkens, Jean Baptiste",https://content3.cdnprado.net/imagenes/Documentos/imgsem/03/0389/0389e520-8e7e-497e-91d7-d3c88befd107/4e742b23-8e83-4856-825e-005fbbc7278d_268.jpg,1638,4e742b23-8e83-4856-825e-005fbbc7278d_268.jpg
Jupiter and Lycaon,Oil on canvas,"Cossiers, Jan",https://content3.cdnprado.net/imagenes/Documentos/imgsem/70/709f/709fd915-da26-4734-a988-16a14605aee7/da83a6a6-a7a1-4af9-9485-1895fa05d7d0_268.jpg,1638,da83a6a6-a7a1-4af9-9485-1895fa05d7d0_268.jpg
Prometheus,Oil on canvas,"Cossiers, Jan",https://content3.cdnprado.net/imagenes/Documentos/imgsem/ba/ba9f/ba9fccab-77e3-4948-a727-dfcd93ec773d/9c8fad02-84c1-49c4-b733-bde4d5169cfb_268.jpg,1638,9c8fad02-84c1-49c4-b733-bde4d5169cfb_268.jpg
Narcissus,Oil on canvas,"Cossiers, Jan",https://content3.cdnprado.net/imagenes/Documentos/imgsem/ed/edba/edba34ac-e145-4a3b-a201-c5b3e6a10aae/43500211-3ef1-4f38-bae6-d7ede0fe80f5_268.jpg,1638,43500211-3ef1-4f38-bae6-d7ede0fe80f5_268.jpg
Hippomenes and Atalanta,Oil on canvas,"Gowy, Jacob Peeter",https://content1.cdnprado.net/imagenes/Documentos/imgsem/bb/bb5e/bb5e26a5-109e-462c-90cc-a920556d0e75/ce9ce46a-a363-445d-94f2-4717a549902a_268.jpg,1638,ce9ce46a-a363-445d-94f2-4717a549902a_268.jpg
The Fall of the Giants,Oil on canvas,"Jordaens, Jacques",https://content2.cdnprado.net/imagenes/Documentos/imgsem/8a/8a02/8a026aa5-8f36-484a-a202-0786755e7bf3/c260a1a8-3b3f-4a9a-980d-c3d0fd737ddd_268.jpg,1638,c260a1a8-3b3f-4a9a-980d-c3d0fd737ddd_268.jpg
The Fall of Icarus,Oil on canvas,"Gowy, Jacob Peeter",https://content3.cdnprado.net/imagenes/Documentos/imgsem/28/2823/2823dc25-398a-4d88-a4b2-be314065a62d/fb910681-53ae-4d74-aa27-db5b46713cce_268.jpg,1638,fb910681-53ae-4d74-aa27-db5b46713cce_268.jpg
The Rape of Europe,Oil on canvas,"Quellinus, Erasmus",https://content.cdnprado.net/imagenes/Documentos/imgsem/cc/cc92/cc92801e-c267-43c3-be5d-a6c9f4e32fec/1ab410df-58a2-410a-9891-56aa329879f3_268.jpg,1638,1ab410df-58a2-410a-9891-56aa329879f3_268.jpg
Bacchus and Ariadne,Oil on canvas,"Quellinus, Erasmus",https://content1.cdnprado.net/imagenes/Documentos/imgsem/0a/0a71/0a71d2c7-5064-4e28-8b83-f2f4f544e2a0/e4e0e72a-1869-4dbe-a2e7-e1ee7b7f614f_268.jpg,1638,e4e0e72a-1869-4dbe-a2e7-e1ee7b7f614f_268.jpg
The Death of Eurydice,Oil on canvas,"Quellinus, Erasmus",https://content3.cdnprado.net/imagenes/Documentos/imgsem/b5/b548/b548eb29-305b-4765-a435-933398be0f5e/4a1f17ce-278e-4098-a00c-8f967141c045_268.jpg,1638,4a1f17ce-278e-4098-a00c-8f967141c045_268.jpg
Jason and the Golden Fleece,Oil on canvas,"Quellinus, Erasmus",https://content3.cdnprado.net/imagenes/Documentos/imgsem/a0/a028/a0287530-c216-4a61-9498-149e5fc93e9d/7bf3f9f0-762c-41b0-b413-41a3a9a09fd6_268.jpg,1638,7bf3f9f0-762c-41b0-b413-41a3a9a09fd6_268.jpg
The Persecution of the Harpies,Oil on canvas,"Quellinus, Erasmus",https://content.cdnprado.net/imagenes/Documentos/imgsem/05/05d9/05d9d174-c570-4172-aee9-d6b60431e12a/99ce67f8-5310-4ce6-b83a-0dfb2ab7bd92_268.jpg,1638,99ce67f8-5310-4ce6-b83a-0dfb2ab7bd92_268.jpg
Cupid on a dolphin,Oil on canvas,"Quellinus, Erasmus",https://content3.cdnprado.net/imagenes/Documentos/imgsem/a2/a210/a210173e-594d-4a30-808b-74a0e762fb8d/75be0d9d-98cd-4e61-b146-219390525141_268.jpg,1638,75be0d9d-98cd-4e61-b146-219390525141_268.jpg
Marriage of Peleus and Thetis,Oil on canvas,"Jordaens, Jacques",https://content3.cdnprado.net/imagenes/Documentos/imgsem/1e/1e6c/1e6c1c65-360e-43fb-beb5-fe1f655c6af0/d3ebb4e7-e7a3-4ed9-b118-09c9cd4e6aca_268.jpg,1638,d3ebb4e7-e7a3-4ed9-b118-09c9cd4e6aca_268.jpg
Tereus' Banquet,Oil on canvas,"Rubens, Peter Paul (And Workshop)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/39/3944/3944cfa1-9e36-4005-908c-7409c916141a/46c8b95e-cfde-4ccf-951d-86dcb12d09f1_268.jpg,1638,46c8b95e-cfde-4ccf-951d-86dcb12d09f1_268.jpg
Orpheus and Eurydice,Oil on canvas,"Rubens, Peter Paul (And Workshop)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/07/07c9/07c9d839-8284-44bd-9c37-79585a88770f/532e960b-0341-4a40-a285-f058bc028c23_268.jpg,1638,532e960b-0341-4a40-a285-f058bc028c23_268.jpg
The Birth of the Milky Way,Oil on canvas,"Rubens, Peter Paul",https://content3.cdnprado.net/imagenes/Documentos/imgsem/c7/c736/c7369ad2-f0ae-4d5d-bb23-21f51bd3283c/564dd97c-6756-4179-a76c-e470e9ccb845_268.jpg,1638,564dd97c-6756-4179-a76c-e470e9ccb845_268.jpg
Mercury and Argus,Oil on canvas,"Rubens, Peter Paul (And Workshop)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/b0/b0ed/b0edf098-9052-4442-92b0-2d4e095a6cef/78f6670a-b923-43ae-95d4-5735e30b93a9_268.jpg,1638,78f6670a-b923-43ae-95d4-5735e30b93a9_268.jpg
Fortune,Oil on canvas,"Rubens, Peter Paul (And Workshop)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/b0/b0b7/b0b75068-6f48-4bad-b7e5-e13eff2a7502/dbe4c226-4cdd-495e-9f80-414d82e7c4c5_268.jpg,1638,dbe4c226-4cdd-495e-9f80-414d82e7c4c5_268.jpg
Vulcan forging the Thunderbolts of Jupiter,Oil on canvas,"Rubens, Peter Paul",https://content3.cdnprado.net/imagenes/Documentos/imgsem/ee/eec9/eec97f47-8497-43bf-b466-9d72c38087ad/826a3a44-f73b-4d43-82eb-d18bdb94c42c_268.jpg,1638,826a3a44-f73b-4d43-82eb-d18bdb94c42c_268.jpg
Mercury,Oil on canvas,"Rubens, Peter Paul (Workshop Of)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/59/59cf/59cfad4a-5890-4ca0-861c-1330662894aa/878ca98c-f0c9-4164-9987-d82431b9348e_268.jpg,1638,878ca98c-f0c9-4164-9987-d82431b9348e_268.jpg
The Rape of Ganymede,Oil on canvas,"Rubens, Peter Paul",https://content3.cdnprado.net/imagenes/Documentos/imgsem/6e/6e81/6e81bf30-a422-4c69-88af-c0368c7bf17c/ca98f415-a13f-4834-a3f5-12715763012a_268.jpg,1638,ca98f415-a13f-4834-a3f5-12715763012a_268.jpg
Saturn devouring a Son,Oil on canvas,"Rubens, Peter Paul",https://content3.cdnprado.net/imagenes/Documentos/imgsem/d0/d022/d022fed3-6069-4786-b59f-4399a2d74e50/1a3eb15a-1d65-46eb-991c-c30e30e636c6_268.jpg,1638,1a3eb15a-1d65-46eb-991c-c30e30e636c6_268.jpg
"Heraclitus, the Crying Philosopher",Oil on canvas,"Rubens, Peter Paul (Workshop Of)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/10/100d/100d0d40-36c5-498c-92ac-c7c6cdf76016/ec646d63-fd0f-424f-aacf-fa2abea9557a_268.jpg,1638,ec646d63-fd0f-424f-aacf-fa2abea9557a_268.jpg
Satyr,Oil on canvas,"Rubens, Peter Paul (And Workshop)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/56/566b/566ba3b9-5766-4e37-9fda-841340e5350d/241ae170-35e9-4c60-979c-f217ebcf0b64_268.jpg,1638,241ae170-35e9-4c60-979c-f217ebcf0b64_268.jpg
"Democritus, the Laughing Philosopher",Oil on canvas,"Rubens, Peter Paul (Workshop Of)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/56/5693/569373ed-64af-4105-9a6c-86b50525ddfb/d3c5f785-3520-4dff-984e-c09c26211ee9_268.jpg,1638,d3c5f785-3520-4dff-984e-c09c26211ee9_268.jpg
Cadmus and Minerva,Oil on canvas,"Jordaens, Jacques",https://content3.cdnprado.net/imagenes/Documentos/imgsem/ea/ea3b/ea3b17d7-cd77-44ad-b28d-e27b250c76af/63090ed2-f3e1-4709-a839-3c4883b1741b_268.jpg,1638,63090ed2-f3e1-4709-a839-3c4883b1741b_268.jpg
Apollo and Daphne,Oil on canvas,"Thulden, Theodoor Van",https://content3.cdnprado.net/imagenes/Documentos/imgsem/c6/c6e6/c6e60b84-6576-4d42-a1d5-b00794d30102/ca741275-051e-495c-886a-6efb4e5ecb31_268.jpg,1638,ca741275-051e-495c-886a-6efb4e5ecb31_268.jpg
Orpheus and the Animals,Oil on canvas,"Thulden, Theodoor Van; Snyders, Frans",https://content3.cdnprado.net/imagenes/Documentos/imgsem/e5/e51f/e51f3582-810e-43e8-8612-bfab4f66692e/1993a956-650e-40fb-bded-7a96862cc89e_268.jpg,1638,1993a956-650e-40fb-bded-7a96862cc89e_268.jpg
The Triumph of Bacchus,Oil on canvas,"Vos, Cornelis de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/70/708b/708bff2b-a4c3-46d3-970f-caa080064b20/370fdb56-763d-4faa-9850-ba6d4db9b8ff_268.jpg,1638,370fdb56-763d-4faa-9850-ba6d4db9b8ff_268.jpg
The Birth of Venus,Oil on canvas,"Vos, Cornelis de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/d3/d367/d367b968-ddac-4d7d-8f2e-be5cd959e203/c8a90bf6-1d9d-4cb0-8eb7-683de931881d_268.jpg,1638,c8a90bf6-1d9d-4cb0-8eb7-683de931881d_268.jpg
A dog,Oil on canvas,"Vos, Paul de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/d2/d25f/d25f37f9-0f44-4b39-b890-6fdfeeb1a67b/bf4dcaac-6484-4364-8dda-47b43b4b65df_268.jpg,1638,bf4dcaac-6484-4364-8dda-47b43b4b65df_268.jpg
A Bull torn apart by Dogs,Oil on canvas,"Vos, Paul de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/ee/ee11/ee112b83-9c1b-4524-8253-ac8d1c210d83/6411a107-55fb-47e6-84a8-4ce32410dabc_268.jpg,1638,6411a107-55fb-47e6-84a8-4ce32410dabc_268.jpg
Fable of the dog and the prey,Oil on canvas,"Vos, Paul de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/2d/2d80/2d80e198-f0b8-4826-b41e-59ded01f43c5/0f86a43e-05e5-4a6f-9da3-8629ec9ae723_268.jpg,1638,0f86a43e-05e5-4a6f-9da3-8629ec9ae723_268.jpg
Cephalus and Procris,Oil on canvas,"Symons, Peeter",https://content1.cdnprado.net/imagenes/Documentos/imgsem/da/da9a/da9a03ce-9104-4f6e-b928-ee2af746d036/07cfd55e-fcab-45f7-8412-c1be00e895bc_268.jpg,1638,07cfd55e-fcab-45f7-8412-c1be00e895bc_268.jpg
Landscape with a Carthusian (Saint Bruno?),Oil on canvas,"Swanevelt, Herman Van",https://content2.cdnprado.net/imagenes/Documentos/imgsem/0f/0f5c/0f5c2da9-46f1-4c0c-81c6-577970317a51/7360ca6a-cde1-42f3-8a74-14fc6e707a71_268.jpg,1638,7360ca6a-cde1-42f3-8a74-14fc6e707a71_268.jpg
Vespasian’s Triumphal Entry in Rome,Oil on canvas,"Gargiulo, Domenico, Called Micco Spadaro; Codazzi, Viviano",https://content3.cdnprado.net/imagenes/Documentos/imgsem/e2/e211/e211c226-ec81-41cd-98b9-52c54000a3c7/f74ceebb-9ca3-4847-b026-0b92e9e09093_268.jpg,1638,f74ceebb-9ca3-4847-b026-0b92e9e09093_268.jpg
Constantine’s Triumphal Entry in Rome,Oil on canvas,"Gargiulo, Domenico, Called Micco Spadaro; Codazzi, Viviano",https://content3.cdnprado.net/imagenes/Documentos/imgsem/4a/4a3c/4a3c8927-5475-4e97-b732-7ed4c907f773/fed92af5-9406-40ef-adfe-b95c33318275_268.jpg,1638,fed92af5-9406-40ef-adfe-b95c33318275_268.jpg
Apollo and the Serpent Python,Oil on canvas,"Vos, Cornelis de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/ae/aed1/aed1b265-287a-45aa-8144-46868f376dbe/1bda9e6e-04f9-4032-9d6d-9bae9bf209a6_268.jpg,1639,1bda9e6e-04f9-4032-9d6d-9bae9bf209a6_268.jpg
Two Kings of Spain,Oil on canvas,"Cano, Alonso",https://content2.cdnprado.net/imagenes/Documentos/imgsem/b3/b331/b3314610-0bf6-4fed-b4ec-39161151d271/ade1c357-15ee-4350-b135-df79a78ef95c_268.jpg,1641,ade1c357-15ee-4350-b135-df79a78ef95c_268.jpg
Table,Oil on canvas,"Benedetti, Andries",https://content3.cdnprado.net/imagenes/Documentos/imgsem/26/2629/26294f8c-3ab1-4a0c-9289-8ba068f9c407/e8534f94-2cbb-47f9-b473-7fbdc1ec0e72_268.jpg,1650,e8534f94-2cbb-47f9-b473-7fbdc1ec0e72_268.jpg
Landscape,Oil on canvas,Anonymous,https://content3.cdnprado.net/imagenes/Documentos/imgsem/c6/c616/c616a07e-d2d9-4389-a3a8-51316f66d904/dc3c9697-0a38-45ce-90ab-c2db13dd1b0d_268.jpg,1636,dc3c9697-0a38-45ce-90ab-c2db13dd1b0d_268.jpg
Saint Christopher,Oil on canvas,"Ribera, Jusepe de, lo Spagnoletto",https://content3.cdnprado.net/imagenes/Documentos/imgsem/e2/e203/e20339f9-e1d3-45ab-9080-56f6547fadae/af308bd0-f7f0-434c-96de-9f6e79fed4ac_268.jpg,1637,af308bd0-f7f0-434c-96de-9f6e79fed4ac_268.jpg
Isaac and Jacob,Oil on canvas,"Ribera, Jusepe de, lo Spagnoletto",https://content3.cdnprado.net/imagenes/Documentos/imgsem/a2/a2fc/a2fc21e7-1220-44cf-9708-0646ba26e9f2/4d6c11e2-e82a-43b4-a17d-bab74673526f_268.jpg,1637,4d6c11e2-e82a-43b4-a17d-bab74673526f_268.jpg
Village Festival and Feast,Oil on canvas,"Teniers The Younger, David",https://content3.cdnprado.net/imagenes/Documentos/imgsem/9b/9b57/9b57835c-706e-43aa-9bf2-8a4bce51c6dd/77cb3cfc-84a2-41b5-b58f-11731f88e00a_268.jpg,1637,77cb3cfc-84a2-41b5-b58f-11731f88e00a_268.jpg
The Annunciation,Oil on canvas,"Pereda y Salgado, Antonio de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/16/16e1/16e13ab5-7153-48de-8bf9-46e3f50918c3/7bf9137a-f425-4706-85dc-f5c10e9f8324_268.jpg,1637,7bf9137a-f425-4706-85dc-f5c10e9f8324_268.jpg
"Still Life with Römer, Silver Tazza and Bread Roll",Oil on canvas,"Claesz., Pieter",https://content3.cdnprado.net/imagenes/Documentos/imgsem/1b/1b16/1b161c42-dfef-4553-9d35-e46d437ac86f/ef360ef7-dce5-41e4-877e-05edab91e360_268.jpg,1637,ef360ef7-dce5-41e4-877e-05edab91e360_268.jpg
Landscape with Saint Paul the Hermit,Oil on canvas,"Poussin, Nicolas",https://content3.cdnprado.net/imagenes/Documentos/imgsem/a1/a1cb/a1cb42ce-d300-4263-9a0d-f7aabeaa7eeb/2bb934f4-3f48-4a09-a41e-2db4454e90ca_268.jpg,1638,2bb934f4-3f48-4a09-a41e-2db4454e90ca_268.jpg
Landscape with a Hermit preaching to Animals,Oil on canvas,"Dughet, Gaspard",https://content3.cdnprado.net/imagenes/Documentos/imgsem/75/7535/75357ebc-3e9c-40b0-a348-967b09c27b5b/c6b1387d-fecc-4776-b6f4-cf8ac5f2deea_268.jpg,1638,c6b1387d-fecc-4776-b6f4-cf8ac5f2deea_268.jpg
Praying Hermit,Oil on canvas,"Lemaire, Jean",https://content3.cdnprado.net/imagenes/Documentos/imgsem/22/2246/22469c25-e4f2-458e-a4c7-5f7dd1b76e0d/8f460a2e-8df5-44a5-adb0-95a87abf5f8c_268.jpg,1638,8f460a2e-8df5-44a5-adb0-95a87abf5f8c_268.jpg
Cupid,Oil on canvas,"Reni, Guido",https://content3.cdnprado.net/imagenes/Documentos/imgsem/79/7946/79460be4-4261-4084-bcb0-369f885a31df/cc52ed81-f030-41fe-a355-a085810ed769_268.jpg,1638,cc52ed81-f030-41fe-a355-a085810ed769_268.jpg
Kitchen Still Life,Oil on canvas,Master S. B.,https://content3.cdnprado.net/imagenes/Documentos/imgsem/7f/7fb2/7fb291e5-a1f1-4429-a11a-6381a9b98359/17e63775-6eab-465d-847c-27823b6f36a6_268.jpg,1642,17e63775-6eab-465d-847c-27823b6f36a6_268.jpg
